uid	source	label	diacritic	sentence	original
5230	Miyagawa_and_Saito	1	g	前を走っていた2台の車が捕まった。	前を走っていた2台の車が捕まった。
1081	Inoue_1976	1	g	その乳液の溶ける時の肌触りを特に好む方もあります。	その乳液の溶ける時の肌触りを特に好む方もあります。
3397	Kuno_1973	1	g	ジョンは彼を殺そうとしたその男と前に会ったことがあった。	ジョンは彼を殺そうとしたその男と前に会ったことがあった。
6812	Shibatani_1976	1	g	僕は、あの本を読んだ。	僕は、あの本を読んだ。
2134	Kuno_1973	1	g	メアリーが誰を嫌っていることが明らかか？	メアリーが誰を嫌っていることが明らかか？
5369	Shibatani_1976	1	g	山田は愛するを別れの始めなりと考えた。	山田は愛するを別れの始めなりと考えた。
7069	Shibatani_1976	1	g	太郎は、昨日も学校を休んでいるのだった。	太郎は、昨日も学校を休んでいるのだった。
2414	Kuno_1973	1	g	あなたにお金があることはみんなが知っています。	あなたにお金があることはみんなが知っています。
6418	Shibatani_1976	0	*	私は背筋が寒くなるところを感じた。	私は背筋が寒くなるところを感じた。
6758	Shibatani_1976	0	*	何もすると、家へ帰れないよ。	何もすると、家へ帰れないよ。
1285	Inoue_1976	1	g	軍隊は一般市民が外出するのを止めた。	軍隊は一般市民が外出するのを止めた。
5906	Shibatani_1976	1	g	田中さんは佐藤さんにその車を他人に売られてしまった。	田中さんは佐藤さんにその車を他人に売られてしまった。
2776	Kuno_1973	1	g	暗くならないうちに帰りましょう。	暗くならないうちに帰りましょう。
4752	Miyagawa_and_Saito	1	g	隆がりんごさえ食べた。	隆がりんごさえ食べた。
6263	Shibatani_1976	1	g	彼女は買い物に行くことが嫌いだ。	彼女は買い物に行くことが嫌いだ。
5047	Miyagawa_and_Saito	1	g	お走り始めになる。	お走り始めになる。
1759	Inoue_1976	1	g	私は、足がだるい。	私は、足がだるい。
4246	Kuroda_1992	1	g	ジョンにビルが覗き見しているところが見えた。	ジョンにビルが覗き見しているところが見えた。
8155	Tsujimura_1999	1	g	なぜ誰がどこへ行ったの？	なぜ誰がどこへ行ったの？
2646	Kuno_1973	1	g	ジョンなりメアリーなりに聞きましょう。	ジョンなりメアリーなりに聞きましょう。
4271	Kuroda_1992	1	g	無念なことに、ビルは敗戦3日前に特高によって殺された。	無念なことに、ビルは敗戦3日前に特高によって殺された。
2985	Kuno_1973	0	*	メアリーが来たら、僕が帰った。	メアリーが来たら、僕が帰った。
7496	Shibatani_1990	1	g	先生が海外旅行の際二郎に会った。	先生が海外旅行の際
5037	Miyagawa_and_Saito	1	g	ジョンが着物を着崩した。	ジョンが着物を着崩した。
2328	Kuno_1973	1	g	山の木は綺麗ですね。	山の木は綺麗ですね。
4089	Kuroda_1992	1	g	ジョンは統辞構造論を読みはした。	ジョンは統辞構造論を読みはした。
416	Inoue_1976	1	g	鈴木氏が会議に出席することを認めた。	鈴木氏が会議に出席することを認めた。
7367	Shibatani_1976	1	g	鈴木さんの年は知らない。	鈴木さんの年
3869	Kuroda_1965	1	g	ジョンは自分がその家にかくまったビルを裏切った。	ジョンは自分がその家にかくまったビルを裏切った。
4966	Miyagawa_and_Saito	1	g	学生がオフィスに2人きた。	学生がオフィスに2人きた。
891	Inoue_1976	1	g	ジョンがニュースにケチをつけた。	ジョンがニュースにケチをつけた。
834	Inoue_1976	1	g	学生には、英語が話せる。	学生には、英語が話せる。
2496	Kuno_1973	1	g	太郎が袋小路を逃げる。	袋小路を逃げる。
8639	Tsujimura_2013	1	g	太郎がヨーロッパへ友達との旅行をした。	太郎がヨーロッパへ友達との旅行をした。
4838	Miyagawa_and_Saito	1	g	ジョンがメアリーが好きだ。	ジョンがメアリーが好きだ。
2784	Kuno_1973	1	g	お金が無くならないうちに映画を見に行きましょう。	お金が無くならないうちに映画を見に行きましょう。
3650	Kuno_1973	0	*	ジョンはボストンにある。	ジョンはボストンにある。
609	Inoue_1976	1	g	ビルがジョンに子供を託児所へ預けさせた。	ビルがジョンに子供を託児所へ預けさせた。
8211	Tsujimura_1999	0	*	東京で大地震、横浜で大火事発生のニュースが流れた。	東京で大地震、横浜で大火事発生のニュース。
1290	Inoue_1976	1	g	老人たちは、若者が彼らを煩がっていると誤解した。	老人たちは、若者が彼らを煩がっていると誤解した。
7253	Shibatani_1976	1	g	田中先生のお顔を拝見した。	お顔
6810	Shibatani_1976	1	g	この薬は、今夜は、飲みません。	この薬は、今夜は、飲みません。
862	Inoue_1976	1	g	山田君は、弟に彼のケーキを食べられた。	山田君は、弟に彼のケーキを食べられた。
8013	Tsujimura_1999	1	g	メアリーがジョンをトムによって叱られさせた。	メアリーがジョンをトムによって叱られさせた。
4494	Kuroda_1992	1	g	今年はアメリカ人にはヨーロッパが安く行ける。	今年はアメリカ人にはヨーロッパが安く行ける。
1449	Inoue_1976	1	g	太郎が本と雑誌を買った。	太郎が本と雑誌を買った。
2707	Kuno_1973	1	g	僕はお金がいる。	僕はお金がいる。
5981	Shibatani_1976	1	g	田中さんは三木さんに自分の選挙区で演説させた。	田中さんは三木さんに自分の選挙区で演説させた。
2955	Kuno_1973	1	g	そんなに高いと、誰も買いませんよ。	そんなに高いと、誰も買いませんよ。
4191	Kuroda_1992	1	g	太郎はリンゴが皿の上にあり、梨が盆の上にあるのを見た。	太郎はリンゴが皿の上にあり、梨が盆の上にあるのを見た。
7395	Shibatani_1976	1	g	朝は僕はお茶しか飲まない。	朝は僕はお茶しか飲まない。
206	Gunji_1987	1	g	健が直美に富雄が自分の車を壊したといった。	健が直美に富雄が自分の車を壊したといった。
3204	Kuno_1973	1	g	君が会うのが当たり前の人。	君が会うのが当たり前の人。
5508	Shibatani_1976	1	g	美智子の心遣いが母親を喜ばせた。	美智子の心遣いが母親を喜ばせた。
4944	Miyagawa_and_Saito	1	g	ジョンが書いた本はこれだ。	ジョンが書いた本。
6531	Shibatani_1976	1	g	PTAにはお母さんが行かれなくて、お父さんが行った。	PTAにはお母さんが行かれなくて、お父さんが行った。
5426	Shibatani_1976	1	g	山田は大勢の女性を殺したと信じられている。	山田は大勢の女性を殺したと信じられている。
5161	Miyagawa_and_Saito	1	g	健と由美子は手紙を受け取った。	健と由美子は手紙を受け取った。
6915	Shibatani_1976	1	g	彼女は、独身だった頃、美しかった。	彼女は、独身だった頃、美しかった。
8491	Tsujimura_2013	1	g	太郎が花子が自分の家で自分のことを話したと言った。	太郎が花子が自分の家で自分のことを話したと言った。
1149	Inoue_1976	1	g	我々の英語ができるのは、先生のおかげです。	我々の英語ができるのは、先生のおかげです。
7808	Shibatani_1990	1	g	太郎は先生をお助けしました。	太郎は先生をお助けしました。
5520	Shibatani_1976	1	g	田中は自分の息子がやっと大学に入れたことにホッとさせられた。	田中は自分の息子がやっと大学に入れたことにホッとさせられた。
7413	Shibatani_1976	1	g	山田先生は吉田先生がおいでになったことを聞いた。	山田先生は吉田先生がおいでになったことを聞いた。
866	Inoue_1976	1	g	加藤氏は、子供を流感で死なせた。	加藤氏は、子供を流感で死なせた。
5799	Shibatani_1976	1	g	太郎が赤ん坊に泣かれた。	太郎が赤ん坊に泣かれた。
3714	Kuroda_1965	1	g	ジョンがあの本を買いはしたが、ビルがこの本を売りはしなかった。	ジョンがあの本を買いはしたが、ビルがこの本を売りはしなかった。
5401	Shibatani_1976	1	g	山田は田中を犯人だと思い込んだ。	山田は田中を犯人だと思い込んだ。
31	Gunji_1987	1	g	来年のことを言うと、鬼が笑う。	来年のことを言うと、鬼が笑う。
8355	Tsujimura_1999	1	g	太郎が公園に歩いていった。	太郎が公園に歩いていった。
157	Gunji_1987	1	g	直美は真理恵に健を突然訪ねられた。	直美は真理恵に健を突然訪ねられた。
5028	Miyagawa_and_Saito	1	g	男の子が昨日3人一緒におもちゃのボートを作った。	男の子が昨日3人一緒におもちゃのボートを作った。
7906	Tsujimura_1999	1	g	ジョンが3人の女に2人の男を紹介した。	ジョンが3人の女に2人の男を紹介した。
7995	Tsujimura_1999	1	g	ジョンが注意を払った。	ジョンが注意を払った。
1823	Inoue_1976	1	g	花子は先生にぶつかりかけた。	花子は先生にぶつかりかけた。
3499	Kuno_1973	1	g	昔、あるところにお爺さんとお婆さんがありました。	昔、あるところにお爺さんとお婆さんがありました。
7683	Shibatani_1990	1	g	筧先生に娘さんがおありになる。	筧先生に娘さんがおありになる。
347	Inoue_1976	1	g	社長は従業員に、昼食を早く食べ始めるように言いつけた。	社長は従業員に、昼食を早く食べ始めるように言いつけた。
4138	Kuroda_1992	1	g	太郎は青いリンゴの皿の上にあるのを取って、ポケットに入れた。	太郎は青いリンゴの皿の上にあるのを取って、
3461	Kuno_1973	0	*	ジョンにメアリーが好きだ。	ジョンにメアリーが好きだ。
6670	Shibatani_1976	1	g	太郎か二郎が本を買った。	太郎か二郎が本を買った。
6957	Shibatani_1976	1	g	泥棒は、荷物が高く積み重なる影に身を隠している。	泥棒は、荷物が高く積み重なる影に身を隠している。
2023	Inoue_1976	1	g	加藤さんの妻は、自分が買った薬で死んでしまった。	加藤さんの妻は、自分が買った薬で死んでしまった。
5834	Shibatani_1976	1	g	太郎が花子に自分の本を送らせた男が太郎を訪ねてきた。	太郎が花子に自分の本を送らせた男が太郎を訪ねてきた。
7512	Shibatani_1990	0	*	ヨーロッパのんびり旅行中に、太郎はスリに遭った。	ヨーロッパのんびり旅行中に
710	Inoue_1976	1	g	人は、惜しまれて死にたいと思うものです。	人は、惜しまれて死にたいと思うものです。
4678	Miyagawa_and_Saito	1	g	花子は歩いて行った。	花子は歩いて行った。
5063	Miyagawa_and_Saito	1	g	ジョンが本をメアリーに譲り渡した。	ジョンが本をメアリーに譲り渡した。
5957	Shibatani_1976	1	g	花子は母親に5つの時からピアノを習わせられた。	花子は母親に5つの時からピアノを習わせられた。
1490	Inoue_1976	1	g	最近の物価高で太郎が家計費を増した。	最近の物価高で太郎が家計費を増した。
2990	Kuno_1973	1	g	ジョンは上着を脱ぎ、ハンガーにかけた。	ジョンは上着を脱ぎ、ハンガーにかけた。
